source,ipo_name,title,media,date,desc,link
GoogleNews,JSW Cement,JSW Cement Commissions 1 MTPA Grinding Unit In Odisha’ Sambalpur,Odisha Bytes,2 weeks ago,"JSW Cement Commissions 1 MTPA Grinding Unit In Odisha' Sambalpur ... Bhubaneswar: JSW Cement, part of diversified USD 23-billion JSW Group, has commissioned a...",https://odishabytes.com/jsw-cement-commissions-1-mtpa-grinding-unit-in-odisha-sambalpur/&ved=2ahUKEwicpdymyb2QAxUh4jgGHbeVIuIQxfQBegQIBRAC&usg=AOvVaw1NbE35cogBB8J49_v0uJMs
GoogleNews,All Time Plastics,"All Time Plastics share price: Stock makes strong listing on NSE, BSE; here's how much investors gained",Upstox,3 days ago,All Time Plastics share price: Shares of consumerware products maker All Time Plastics listed at ₹311.30 apiece on the National Stock Exchange (NSE). This...,https://upstox.com/news/market-news/ipo/all-time-plastics-share-price-stock-makes-strong-listing-on-nse-bse-here-s-how-much-investors-gained/article-179734/&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQIBRAC&usg=AOvVaw1UBrHjQQ4rjNATiAt0YyRl
GoogleNews,All Time Plastics,all time plastics ipo subscribed 8 34 times,Capital Market,2 weeks ago,All Time Plastics IPO subscribed 8.34 times. The offer received bids for 8.79 crore shares as against 1.05 crore shares on offer. The initial public offer of...,https://www.capitalmarket.com/markets/news/IPO-News/all-time-plastics-ipo-subscribed-8-34-times/1627829&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQIBhAC&usg=AOvVaw3Yt21VVQ1ruQVlcivElxg-
GoogleNews,All Time Plastics,"Machino Plastics Soars to All-Time High, Signaling Unmatched Market Strength",Markets Mojo,1 month ago,"Machino Plastics has reached an all-time high, with its stock price hitting Rs. 359.4 on September 24, 2025. This milestone reflects the company's robust...",https://www.marketsmojo.com/news/stocks-in-action/machino-plastics-soars-to-all-time-high-signaling-unmatched-market-strength-3564685&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQIChAC&usg=AOvVaw20LZy15fQpCdg-SkDXe53X
GoogleNews,All Time Plastics,"All Time Plastics Boosts Production Capacity by 4,000 Metric Tons at Khatalwada Plant",scanx.trade,1 month ago,"All Time Plastics Limited has increased its annual production capacity at its Khatalwada Plant in Manekpur by 4000 metric tons, reaching a total of 37000...",https://scanx.trade/stock-market-news/corporate-actions/all-time-plastics-boosts-production-capacity-by-4-000-metric-tons-at-khatalwada-plant/20078411&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQIARAC&usg=AOvVaw2gnMgVgEV6xRDFnrsMXzIU
GoogleNews,All Time Plastics,Shaily Engineering Plastics Achieves All-Time High Amid Strong Small-Cap Market Performance,Markets Mojo,1 month ago,"Shaily Engineering Plastics Achieves All-Time High Amid Strong Small-Cap Market Performance ... Shaily Engineering Plastics has achieved a new all-time high,...",https://www.marketsmojo.com/news/stocks-in-action/shaily-engineering-plastics-achieves-all-time-high-of-rs-255115-with-937-gain-3524928&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQIAhAC&usg=AOvVaw1xhoh8urfbNA-h9eCXqYCg
GoogleNews,All Time Plastics,"Shaily Engineering Plastics Achieves All-Time High, Signaling Strong Market Confidence and Growth Potential",Markets Mojo,1 month ago,"Shaily Engineering Plastics has reached a significant milestone today, hitting an all-time high of Rs. 2474.2. This achievement reflects the company's robust...",https://www.marketsmojo.com/news/stocks-in-action/shaily-engineering-plastics-achieves-all-time-high-of-rs-24742-in-trading-today-3524548&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQICRAC&usg=AOvVaw3Df3NA2XjKCyQEeq13z3sp
GoogleNews,All Time Plastics,Shaily Engineering Plastics Achieves All-Time High Amid Strong Market Performance,Markets Mojo,1 month ago,"Shaily Engineering Plastics has reached a significant milestone, hitting an all-time high of Rs. 2332.75 today. This small-cap company, operating in the plastic...",https://www.marketsmojo.com/news/stocks-in-action/shaily-engineering-plastics-achieves-all-time-high-of-rs-233275-on-september-16-2025-3518611&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQICBAC&usg=AOvVaw2a4aFJryyqoTTG74JPItaT
GoogleNews,All Time Plastics,"JSW Cement, All Time Plastics shares in focus as one-month lock-in period ends today",Mint,1 month ago,"JSW Cement shares end nearly 1% lower after muted market debut on August 14. he company's stock began trading at ₹153, reflecting a 4% increase from the issue...",https://www.livemint.com/market/stock-market-news/jsw-cement-all-time-plastics-shares-in-focus-as-one-month-lock-in-period-ends-today-11757561245639.html&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQIBxAC&usg=AOvVaw2q8IlEVjVLMuBTh1McYLhz
GoogleNews,All Time Plastics,Shaily Engineering Plastics Stock Reaches All-Time High Amid Strong Financial Performance,Markets Mojo,1 month ago,"Shaily Engineering Plastics has made headlines today as its stock price reached an all-time high, reflecting its robust performance in the plastic products...",https://www.marketsmojo.com/news/stocks-in-action/shaily-engineering-plastics-reaches-all-time-high-stock-price-of-rs-227695-3495730&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQIAxAC&usg=AOvVaw3dnKYlNjP3ZGBPTQ46JLzg
GoogleNews,All Time Plastics,"Shaily Engineering Plastics Reaches All-Time High, Signaling Strong Market Confidence and Performance",Markets Mojo,1 month ago,"Shaily Engineering Plastics has consistently reported positive results for the last seven quarters, with a net profit growth of 43.83% and an operating profit...",https://www.marketsmojo.com/news/stocks-in-action/shaily-engineering-plastics-reaches-all-time-high-stock-price-of-rs-22422-3461130&ved=2ahUKEwir1Pqmyb2QAxVU2jgGHTalHLUQxfQBegQIBBAC&usg=AOvVaw1BLMVhUpbBYXMrkEy1ZM0t
GoogleNews,Bluestone Jewellery & Lifestyle,BlueStone Jewellery Makes Muted Market Debut; Lists At ₹510,MSN,5 hours ago,"BlueStone Jewellery and Lifestyle made a soft market debut on Tuesday, listing at ₹510, a discount of over 1% to its IPO price of ₹517 per share.",http://www.msn.com/en-us/money/news/bluestone-jewellery-makes-muted-market-debut-lists-at-510/ar-AA1KLTye%3Focid%3Dfinance-verthp-feeds%26apiversion%3Dv2%26domshim%3D1%26noservercache%3D1%26noservertelemetry%3D1%26batchservertelemetry%3D1%26renderwebcomponents%3D1%26wcseo%3D1&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQIBBAC&usg=AOvVaw1YaWjiZ-6OTH7JGh70ka28
GoogleNews,Bluestone Jewellery & Lifestyle,"Gold jumps 56%, silver 69% but jewellery stocks tumble 36% in 2025. Where is the money flowing?",The Economic Times,2 weeks ago,"Jewellery stocks have tumbled in 2025 despite strong Q1 earnings, with Senco Gold, Sky Gold, and Kalyan Jewellers posting PAT growth of 48-105%.",https://m.economictimes.com/markets/stocks/news/gold-jumps-56-silver-69-but-jewellery-stocks-tumble-36-in-2025-where-is-the-money-flowing/articleshow/124380066.cms&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQIARAC&usg=AOvVaw2k0QHmyMkPVItAGIa9VmK9
GoogleNews,Bluestone Jewellery & Lifestyle,CAM Advised Underwriters on IPO of Bluestone Jewellery and Lifestyle,BW Legal World,2 weeks ago,"The IPO comprised a fresh issue of INR 8,200 million and an offer for sale by certain investor selling shareholders aggregating INR 7,206.50 million. The...",https://www.bwlegalworld.com/article/cam-advised-underwriters-on-ipo-of-bluestone-jewellery-and-lifestyle-574486&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQIChAC&usg=AOvVaw1fRlQ7Kzz7JW5xVJ8ig1aF
GoogleNews,Bluestone Jewellery & Lifestyle,CAM advises underwriters on the IPO undertaken by Bluestone Jewellery and Lifestyle Ltd.,SCC Online,2 weeks ago,"CAM advises underwriters on the IPO undertaken by Bluestone Jewellery and Lifestyle Ltd. IPO comprised of a fresh issue aggregating to Rs. 8,200 million and an...",https://www.scconline.com/blog/post/2025/10/06/cam-advises-underwriters-bluestone-jewellery-ipo/&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQIBRAC&usg=AOvVaw0yXkyqxxcHMlNZ7ZMw_uj6
GoogleNews,Bluestone Jewellery & Lifestyle,Bluestone Jewellery Announces Trading Window Closure,TipRanks,4 weeks ago,An announcement from Bluestone Jewellery and Lifestyle Limited ( ($IN:BLUESTONE) ) is now available. Bluestone Jewellery and Lifestyle Limited has announced...,https://www.tipranks.com/news/company-announcements/bluestone-jewellery-announces-trading-window-closure&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQIBxAC&usg=AOvVaw3GZLXRnmMxxq6ZaWzcgTot
GoogleNews,Bluestone Jewellery & Lifestyle,BlueStone Jewellery Reports 41% Revenue Surge and 630% EBITDA Jump in Q1,scanx.trade,1 month ago,BlueStone Jewellery & Lifestyle reported robust Q1 results with standalone revenue up 41% year-on-year to Rs. 4926.00 million. Adjusted EBITDA increased...,https://scanx.trade/stock-market-news/earnings/bluestone-jewellery-reports-41-revenue-surge-and-630-ebitda-jump-in-q1/19138576&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQICBAC&usg=AOvVaw1UfCnRDuFoQaDT_Kz8XBt3
GoogleNews,Bluestone Jewellery & Lifestyle,"BlueStone Jewellery share price: Negative IPO listing on BSE, NSE",MSN,1 month ago,"BlueStone Jewellery share price: BlueStone Jewellery & Lifestyle made a weak debut on the stock exchanges on Tuesday, August 19. The stock opened at Rs 510...",https://www.msn.com/en-in/money/markets/bluestone-jewellery-share-price-negative-ipo-listing-on-bse-nse/ar-AA1KM7QG%3Fapiversion%3Dv2%26noservercache%3D1%26domshim%3D1%26renderwebcomponents%3D1%26wcseo%3D1%26batchservertelemetry%3D1%26noservertelemetry%3D1&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQIAhAC&usg=AOvVaw0ADI0fZ2TqhK8mPZgHHx2r
GoogleNews,Bluestone Jewellery & Lifestyle,"Posing as customer, woman steals four gold bangles from Bengaluru jewellery store",Times of India,1 month ago,Bengaluru: A woman posing as a prospective customer stole gold ornaments weighing 145 grams and worth Rs 12 lakh from a jewellery store at Basavanagud.,https://timesofindia.indiatimes.com/city/bengaluru/posing-as-customer-woman-steals-four-gold-bangles-from-bengaluru-jewellery-store/articleshow/123737991.cms&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQICRAC&usg=AOvVaw3e1PlQvS1uaBYFkjhfkV_S
GoogleNews,Bluestone Jewellery & Lifestyle,"Bluestone Narrows Loss, Posts Higher Revenue But Sequential Growth Declines",BW Disrupt,1 month ago,"Bluestone Jewellery and Lifestyle, reported a narrowed year-on-year net loss of Rs 34.7 crore for the quarter ended June 30, 2025, marking a 41.3 per cent...",https://www.bwdisrupt.com/article/bluestone-narrows-loss-posts-higher-revenue-but-sequential-growth-declines-570251&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQIAxAC&usg=AOvVaw05QX20JxdZjmsQ9Q21Ypw0
GoogleNews,Bluestone Jewellery & Lifestyle,BlueStone Hits ₹629.60 on 630% EBITDA Surge in Q1FY26,HDFC Sky,1 month ago,"Mumbai, September 5, 2025: Shares of BlueStone Jewellery and Lifestyle Ltd (NSE: BLUESTONE, BSE: 544484) rose 10.76% in Friday's morning session to ₹629.60,...",https://hdfcsky.com/news/bluestone-shares-jump-10-76-percent-to-52-week-high-after-strong-q1fy26&ved=2ahUKEwiokJenyb2QAxVZzzgGHf3FAZMQxfQBegQIBhAC&usg=AOvVaw3tZiEah00VwYfDDGn8ZEW1
GoogleNews,Regaal Resources,Regaal Resources IPO: Issue subscribed nearly 6 times on first day. Check GMP and other key details,MSN,4 days ago,"Regaal Resources IPO saw strong demand on its first day, with subscriptions reaching 5.94 times. The IPO price band is set at ₹96 to ₹102 per share,...",http://www.msn.com/en-in/money/markets/regaal-resources-ipo-issue-subscribed-nearly-6-times-on-first-day-check-gmp-and-other-key-details/ar-AA1Knsge%3Fapiversion%3Dv2%26domshim%3D1%26noservercache%3D1%26noservertelemetry%3D1%26batchservertelemetry%3D1%26renderwebcomponents%3D1%26wcseo%3D1&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQIBxAC&usg=AOvVaw25ZdStQxETT8jBMqMLGwRj
GoogleNews,Regaal Resources,"Regaal Resources IPO listing tomorrow: Here’s what GMP, subscription status hint ahead of debut",MSN,1 week ago,"Regaal Resources IPO listing is set for August 20, with shares credited to demat accounts on August 19. The IPO was oversubscribed, particularly by NIIs and...",https://www.msn.com/en-in/money/markets/regaal-resources-ipo-listing-tomorrow-here-s-what-gmp-subscription-status-hint-ahead-of-debut/ar-AA1KMMww%3Focid%3DBingNewsVerp&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQIBBAC&usg=AOvVaw0zm0s5wAEa5lnycZgasOIl
GoogleNews,Regaal Resources,"Stocks to Watch Today: Glenmark Pharma, Tata Steel, Newgen Software Tech, Regal Resources, Kesoram...",Moneycontrol,1 month ago,"Stocks to watch on 25 September: Stocks like Lupin, Polycab, Glenmark, Newgen, AWL Agri, Capricorn Systems, SEPC, Waaree Energies, Tata Steel, SDHI,...",https://www.moneycontrol.com/news/business/markets/stocks-to-watch-today-glenmark-pharma-tata-steel-newgen-software-tech-regal-resources-kesoram-industries-in-focus-on-25-september-13576147.html&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQIChAC&usg=AOvVaw10Ro05zKr3UiIx0hMioc8b
GoogleNews,Regaal Resources,Bulk Deal: 2 Stocks in which DII offloads 7 lakh shares worth ₹6.74 Cr,Trade Brains,1 month ago,"Synopsis: On September 24, 2025, two stocks including Regaal Resources and Kesoram Industries were in focus after DII sold its stake.",https://tradebrains.in/bulk-deal-2-stocks-in-which-dii-offloads-7-lakh-shares-worth-6-74-cr/&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQIARAC&usg=AOvVaw0dmMxeoLQdDyoblOPn5cHI
GoogleNews,Regaal Resources,Regaal Resources standalone net profit declines 1.20% in the June 2025 quarter,Business Standard,1 month ago,Net profit of Regaal Resources declined 1.20% to Rs 9.07 crore in the quarter ended June 2025 as against Rs 9.18 crore during the previous quarter ended...,https://www.business-standard.com/markets/capital-market-news/regaal-resources-standalone-net-profit-declines-1-20-in-the-june-2025-quarter-125091000153_1.html&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQICRAC&usg=AOvVaw3lX44tUdzSOSAf1fqFYssK
GoogleNews,Regaal Resources,Regaal Resources slumps after Q1 PAT slides 1% YoY to Rs 9 cr,Business Standard,1 month ago,Total expenses increased 28.23% to Rs 234.76 crore in Q1 FY26 compared with Rs 183.07 crore in Q1 FY25. The cost of material consumed stood at Rs 134.02 crore (...,https://www.business-standard.com/markets/capital-market-news/regaal-resources-slumps-after-q1-pat-slides-1-yoy-to-rs-9-cr-125090900879_1.html&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQICBAC&usg=AOvVaw0wNSvdbaadOVU36EP9R5_F
GoogleNews,Regaal Resources,"Stocks in news: Infosys, Vikram Solar, Amanta Health, Voltamp, RailTel, Hudco, IRB Infra",Business Today,1 month ago,"Stocks including Infosys, Vikram Solar, Amanta Healthcare, Voltamp, RailTel Corporation, Hudco, IRB Infra, Godrej CP and more will be in the spotlight on...",https://www.businesstoday.in/markets/stocks/story/top-stocks-in-news-infosys-vikram-solar-amanta-health-voltamp-railtel-hudco-irb-infra-493117-2025-09-09&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQIBhAC&usg=AOvVaw1XH4JY5VbFIA7oKpThJoqo
GoogleNews,Regaal Resources,"Regaal Resources Plans Expansion, Appoints IR Advisor, and Reports Q1 FY2026 Results",scanx.trade,1 month ago,"The company's revenue from operations showed a significant year-on-year growth of 26.53%, rising from ₹1,948.75 million in Q1 FY2025 to ₹2,465.69 million in Q1...",https://scanx.trade/stock-market-news/stocks/regaal-resources-appoints-uirtus-advisors-as-investor-relations-advisor-reports-q1-fy2026-results/18961075&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQIAxAC&usg=AOvVaw154vZNU59C-mhg01LC5lZG
GoogleNews,Regaal Resources,Regaal Resources Reports Q1 Results: Revenue Growth and Completed IPO,scanx.trade,1 month ago,"Regaal Resources Reports Q1 Results: Revenue Growth and Completed IPO ... Regaal Resources, a leading maize starch manufacturer, released its Q1 unaudited...",https://scanx.trade/stock-market-news/earnings/regaal-resources-reports-q1-fy2026-results-ebitda-growth-amid-margin-pressure/18955243&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQIBRAC&usg=AOvVaw3O9IF4sHBwWKhk_eaJCbtk
GoogleNews,Regaal Resources,"Stock Alert: HUDCO, Strides Pharma Science, Morepen Laboratories, Indian Overseas Bank, Arisinfra Solutions",Business Standard,1 month ago,RBL Bank shares are banned from F&O trading on 9 September 2025. Result Today: Vikram Solar and Regaal Resources set to announce quarterly results today.,https://www.business-standard.com/markets/capital-market-news/stock-alert-hudco-strides-pharma-science-morepen-laboratories-indian-overseas-bank-arisinfra-solutions-125090900112_1.html&ved=2ahUKEwj0476nyb2QAxXa1TgGHX0bIu4QxfQBegQIAhAC&usg=AOvVaw1jVv7D2HKV7PAOSQsvDG8b
GoogleNews,Vikram Solar,Vikram Solar Share Price Today - Vikram Solar Ltd Stock Price Trades at 336.5 on NSE/BSE,ET Now,2 hours ago,"Vikram Solar Ltd. Vikram Solar, a stock of Electric Equipment - General - Large industry is currently trading at ₹ 336.50, which is -0.77% below its previous...",https://www.etnownews.com/stocks/vikram-solar-vikramsolr-share-price-stockdetail-68162&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQIAhAC&usg=AOvVaw0dmB5RnqRSHjRMSG9YyZIB
GoogleNews,Vikram Solar,Vikram Solar bags 148.9 MW module order from Sunsure Energy,Construction World,6 hours ago,"24 Oct 2025 2 Min Read CW Team. Vikram Solar, one of India's leading solar photovoltaic (PV) module manufacturers, has secured a major order of 148.9 MW...",https://www.constructionworld.in/energy-infrastructure/power-and-renewable-energy/vikram-solar-bags-148.9-mw-module-order-from-sunsure-energy/80454&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQIBhAC&usg=AOvVaw35iU4WL-STmJHnH_LPirDq
GoogleNews,Vikram Solar,Indian Solar Firms Reroute Supply Chains Amid US Tariffs,Construction World,3 hours ago,24 Oct 2025 2 Min Read CW Team. Indian solar manufacturers are restructuring their supply chains to retain access to the profitable United States market and...,https://www.constructionworld.in/energy-infrastructure/power-and-renewable-energy/indian-solar-firms-reroute-supply-chains-amid-us-tariffs/80406&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQIChAC&usg=AOvVaw2aB9q8G9C4pcfZ3ybkCTEp
GoogleNews,Vikram Solar,Vikram Solar Secures 148.9 MW Module Supply Order from Sunsure Energy,Energetica India Magazine,5 hours ago,Vikram Solar Secures 148.9 MW Module Supply Order from Sunsure Energy. Vikram Solar has secured a 148.9 MW order from Sunsure Energy to supply...,https://energetica-india.net/news/vikram-solar-secures-149-mw-module-supply-order-from-sunsure-energy&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQICRAC&usg=AOvVaw1_S9ID_uqHEe-NpmO8U2qa
GoogleNews,Vikram Solar,Vardhaman Textile Q2 Results | Vikram Solar Secures Major Solar Deal | Top Buzzing Stocks Today,Equitymaster,9 hours ago,"The benchmark indices continued their upward momentum, ended the session in green. Indian equity markets indices Senex and Nifty extended the winning run to...",https://www.equitymaster.com/indian-share-markets/10/24/2025/Vardhaman-Textile-Q2-Results--Vikram-Solar-Secures-Major-Solar-Deal--Top-Buzzing-Stocks-Today&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQIAxAC&usg=AOvVaw1N5qxuMk7CmORzDeMiN8Dw
GoogleNews,Vikram Solar,Vikram Solar bags 148.9 MW order from Sunsure Energy,Press Trust of India,1 day ago,Vikram Solar bags 148.9 MW order from Sunsure Energy. NEW DELHI: (Oct 23) Solar solutions provider Vikram Solar on Thursday said it has secured an order of...,https://www.ptinews.com/editor-detail/vikram-solar-bags-148-9-mw-order-from-sunsure-energy/3028760&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQIARAC&usg=AOvVaw3df_QaO7D0YrBA0Dwz6ozH
GoogleNews,Vikram Solar,Vikram Solar Shares Rise 1.44% on 148.9 MW Module Order,HDFC Sky,1 day ago,Vikram Solar stock gained 1.44% after securing a 148.9 MW order from Sunsure Energy for high-efficiency N-Type TOPCon solar modules for projects in India.,https://hdfcsky.com/news/vikram-solar-shares-rise-1-44-percent-after-securing-rs-148-9&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQIBxAC&usg=AOvVaw0sqry5UfUo2qmfHIqalmrs
GoogleNews,Vikram Solar,Vikram Solar bags 148.9 MW order from Sunsure Energy,Construction Week India,1 day ago,Vikram Solar to supply 148.9 MW power to Sunsure Energy's projects in Maharashtra and Uttar Pradesh.. Vikram Solar bags 148.9 MW order from Sunsure Energy.,https://www.constructionweekonline.in/business/vikram-solar-bags-148-9-mw-order-from-sunsure-energy&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQICBAC&usg=AOvVaw1hhY7Zup4Fkn56wNVGerrb
GoogleNews,Vikram Solar,Vikram Solar secures 148.9 MW order from Sunsure Energy,BioEnergy Times,1 day ago,New Delhi: Solar solutions provider Vikram Solar announced on Thursday that it has secured an order for 148.9 MW of high-efficiency solar modules from.,https://bioenergytimes.com/vikram-solar-secures-148-9-mw-order-from-sunsure-energy/&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQIBRAC&usg=AOvVaw3paQDMz3h63xnUy2_sLQhb
GoogleNews,Vikram Solar,Vikram Solar Receives Order for 149 MW of Solar Modules from Sunsure,Mercomindia.com,1 day ago,Kolkata-based solar module manufacturer Vikram Solar has received an order for 148.9 MW of high-efficiency solar modules from renewable energy solutions...,https://www.mercomindia.com/vikram-solar-receives-order-for-149-mw-of-solar-modules-from-sunsure&ved=2ahUKEwidsN-nyb2QAxXc0KACHTE8JaIQxfQBegQIBBAC&usg=AOvVaw1RQdA00fUtuJd6cHB2U2KZ
GoogleNews,Patel Retail,Patel Retail का 47वां R Mart स्टोर हुआ भिवंडी में लॉन्च,Business Remedies,1 week ago,"Patel Retail का 47वां R Mart स्टोर हुआ भिवंडी में लॉन्च. Patel Retail strengthens community-focused retail with quality essentials & FMCG at affordable prices,...",https://www.businessremedies.com/patel-retails-47th-r-mart-store-launched-in-bhiwandi/&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQIARAC&usg=AOvVaw2tIAWyvBJoomcax2AX3_Xl
GoogleNews,Patel Retail,"Patel Retail Expands its Growing Network with the Launch of 47th Store, Strengthening Presence Across MMRDA Region",Loktej English,1 week ago,"Mumbai (Maharashtra) [India], October 14: Patel Retail Limited (BSE: 544487 | NSE: PATELRMART), a diversified retail and food processing company,...",https://english.loktej.com/article/21705/patel-retail-expands-its-growing-network-with-the-launch-of-47th-store--strengthening-presence-across-mmrda-region&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQIBhAC&usg=AOvVaw3CtmuRFe4fyEPHecaEXtJz
GoogleNews,Patel Retail,"Patel Retail Opens 47th Store, Expands in Mumbai Region",Devdiscourse,1 week ago,"Patel Retail Limited inaugurates its 47th store, Patel's R Mart, in Palghar, bolstering its presence in the Mumbai Metropolitan Region.",https://www.devdiscourse.com/article/business/3662734-patel-retail-opens-47th-store-expands-in-mumbai-region&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQIChAC&usg=AOvVaw1E4e9ff_l8D47wS5soETZ9
GoogleNews,Patel Retail,Patel Retail Limited Expands Footprint with 47th Store in Palghar District,scanx.trade,1 week ago,"Patel Retail Limited has opened its 47th store, PATEL'S R MART, in Kudus village, Wada Taluka, Palghar district, Maharashtra. The new outlet is located next...",https://scanx.trade/stock-market-news/stocks/patel-retail-limited-expands-footprint-with-47th-store-in-palghar-district/21865632&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQIAxAC&usg=AOvVaw3dptzlRusjts3J79izgOCu
GoogleNews,Patel Retail,Patel Retail Limited Expands with 47th Store Opening,TipRanks,2 weeks ago,"Patel Retail Limited ( ($IN:PATELRMART) ) has provided an announcement. Patel Retail Limited has announced the opening of its 47th PATEL S R MART store,...",https://www.tipranks.com/news/company-announcements/patel-retail-limited-expands-with-47th-store-opening&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQIBxAC&usg=AOvVaw1et00Bb97pP6ZoxzjoC98J
GoogleNews,Patel Retail,"Patel Retail Limited Appoints Mr Sanjeev Kumar Nigam as New Chief Executive Officer for Its Spices Brand, Indian Chaska",Tribune India,2 weeks ago,"PNN. Advertisement. Mumbai (Maharashtra) [India], October 6: Patel Retail Limited (BSE: 544487 | NSE: PATELRMART), a diversified retail and food processing...",https://www.tribuneindia.com/news/business/patel-retail-limited-appoints-mr-sanjeev-kumar-nigam-as-new-chief-executive-officer-for-its-spices-brand-indian-chaska/&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQICRAC&usg=AOvVaw2OfgywX2l8lOejTS0D96KR
GoogleNews,Patel Retail,Patel Retail appoints Nigam as CEO of its Indian Chaska brand,BusinessLine,2 weeks ago,"Patel Retail appoints Sanjeev Kumar Nigam as CEO of Indian Chaska, aiming to strengthen brand presence and growth.",https://www.thehindubusinessline.com/companies/patel-retail-appoints-nigam-as-ceo-of-its-indian-chaska-brand/article70130408.ece&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQICBAC&usg=AOvVaw37iOrdZn10RAHHg7yioPmY
GoogleNews,Patel Retail,Patel Retail Limited Appoints Mr. Sanjeev Kumar Nigam As New Chief Executive Officer For Its Spices Brand Indian Chaska,StartupNews.fyi,2 weeks ago,"Mr Sanjeev Kumar Nigam. Mumbai (Maharashtra) [India], October 6: Patel Retail Limited (BSE: 544487 | NSE: PATELRMART), a diversified retail and food...",https://startupnews.fyi/2025/10/06/patel-retail-limited-appoints-mr-sanjeev-kumar-nigam-as-new-chief-executive-officer-for-its-spices-brand-indian-chaska/&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQIAhAC&usg=AOvVaw0RVNLqF0O2LcVv-RAMju0S
GoogleNews,Patel Retail,Patel Retail Limited Appoints New CEO for Indian Chaska,TipRanks,3 weeks ago,"Patel Retail Limited has appointed Mr. Sanjeevkumar Ram Sharan Nigam as the new CEO of its flagship brand, Indian Chaska, effective October 5, 2025. This...",https://www.tipranks.com/news/company-announcements/patel-retail-limited-appoints-new-ceo-for-indian-chaska&ved=2ahUKEwiqrv2nyb2QAxVc4jgGHdZtIPIQxfQBegQIBRAC&usg=AOvVaw30ykTw7tR_Ud2ZSBZQsPp9
